Error log data for Pathfinder
time, t_taken, offerror, angleerror, offsetpid, anglepid, output
1491944111141, 61, 14, -3, 6.94, -3.10, 135
1491944111193, 51, 13, -2, 5.46, -2.76, 134
1491944111257, 63, 12, -2, 4.70, -2.29, 134
1491944111318, 59, 11, -2, 5.20, -2.76, 134
1491944111372, 53, 9, -2, 2.93, -2.27, 132
1491944111412, 38, 9, -2, 4.95, -2.77, 134
1491944111488, 75, 9, -2, 4.09, -1.70, 134
1491944111554, 65, 10, -2, 5.98, -2.67, 135
1491944111589, 33, 10, -2, 5.34, -2.26, 135
1491944111689, 100, 12, -2, 9.11, -2.12, 138
1491944111744, 54, 13, -2, 8.04, -2.13, 137
1491944111831, 85, 15, -2, 9.67, -2.70, 138
1491944111893, 62, 16, -2, 9.29, -2.37, 138
1491944111969, 67, 19, -2, 12.67, -3.20, 141
1491944112045, 75, 20, -2, 10.65, -2.92, 139
1491944112085, 38, 22, -2, 12.99, -2.64, 142
1491944112183, 96, 21, -2, 9.86, -3.00, 138
1491944112236, 51, 20, -2, 8.78, -2.86, 137
1491944112277, 40, 19, -2, 8.74, -2.70, 138
1491944112352, 75, 17, -2, 7.43, -3.20, 136
1491944112408, 54, 16, -2, 6.25, -2.13, 136
1491944112469, 60, 13, -2, 4.43, -2.42, 134
1491944112533, 63, 12, -2, 5.31, -2.49, 134
1491944112601, 67, 11, -2, 4.81, -2.49, 134
1491944112661, 58, 9, -2, 2.93, -2.55, 132
1491944112698, 35, 7, -1, 2.20, -1.37, 132
1491944112783, 84, 6, -2, 2.21, -2.25, 131
1491944112858, 74, 5, -1, 1.73, -1.65, 132
1491944112918, 59, 5, -1, 2.93, -1.86, 133
1491944112968, 49, 6, -1, 4.73, -1.70, 135
1491944113023, 54, 8, -2, 5.75, -2.26, 135
1491944113087, 64, 9, -2, 5.14, -2.00, 135
1491944113176, 88, 10, -2, 6.86, -2.04, 136
1491944113231, 55, 14, -2, 10.39, -2.58, 139
1491944113269, 37, 16, -2, 10.02, -2.20, 139
1491944113378, 108, 20, -2, 14.90, -2.61, 144
1491944113414, 33, 21, -2, 10.91, -3.36, 139
1491944113491, 76, 21, -2, 11.77, -2.77, 141
1491944113531, 34, 20, -2, 9.42, -2.59, 138
1491944113622, 90, 17, -3, 5.73, -3.43, 134
1491944113699, 76, 16, -3, 6.75, -3.02, 135
1491944113748, 48, 14, -2, 5.95, -2.38, 135
1491944113810, 57, 14, -2, 6.48, -2.50, 135
1491944113906, 95, 10, -2, 0.96, -2.14, 130
1491944113956, 50, 8, -2, 2.62, -1.89, 132
1491944114018, 59, 7, -2, 3.33, -2.11, 133
1491944114064, 45, 6, -1, 2.32, -1.26, 133
1491944114128, 63, 9, -2, 6.78, -2.45, 136
1491944114180, 52, 11, -2, 7.59, -2.32, 137
1491944114248, 65, 16, -2, 13.10, -3.62, 141
1491944114285, 36, 19, -3, 12.56, -3.26, 141
1491944114358, 72, 21, -3, 13.08, -2.97, 142
1491944114423, 64, 21, -3, 10.67, -3.10, 139
1491944114474, 49, 19, -3, 7.93, -3.40, 136
1491944114539, 65, 18, -3, 8.70, -3.55, 137
1491944114605, 64, 17, -3, 7.51, -3.99, 135
1491944114635, 29, 16, -3, 6.96, -3.50, 135
1491944114705, 69, 14, -4, 4.90, -5.16, 131
1491944114775, 70, 12, -4, 4.62, -5.01, 131
1491944114807, 30, 10, -5, 3.96, -6.83, 129
1491944114916, 108, 8, -10, 1.86, -15.76, 118
1491944114991, 74, 9, -12, 5.86, -14.25, 123
1491944115039, 39, 3, -16, -3.69, -20.59, 107
1491944115076, 35, 2, -17, -0.84, -18.68, 112
1491944115149, 73, -1, -20, -3.90, -22.55, 105
1491944115206, 48, -2, -21, -2.10, -22.18, 107
1491944115253, 46, -3, -21, -2.95, -22.81, 106
1491944115323, 69, -7, -23, -7.87, -25.36, 98
1491944115370, 46, -7, -24, -3.31, -24.60, 104
1491944115456, 85, -15, -25, -16.05, -26.59, 89
1491944115514, 58, -18, -25, -12.93, -25.26, 93
1491944115616, 101, -23, -25, -16.26, -26.39, 89
1491944115652, 36, -35, -26, -29.76, -27.66, 74
1491944115718, 65, -42, -28, -27.83, -29.33, 74
1491944115782, 63, -45, -28, -26.50, -28.30, 77
1491944115855, 73, -48, -28, -27.07, -29.12, 75
1491944115905, 48, -52, -29, -30.81, -29.52, 71
1491944115993, 87, -55, -28, -30.99, -28.17, 72
1491944116051, 55, -58, -28, -31.71, -27.99, 72
1491944116123, 71, -60, -28, -32.06, -27.84, 72
1491944116177, 52, -64, -27, -36.02, -26.22, 69
1491944116253, 76, -67, -26, -37.29, -25.51, 69
1491944116338, 84, -67, -26, -33.42, -25.99, 72
1491944116387, 48, -68, -26, -35.07, -26.72, 70
1491944116470, 82, -69, -26, -36.01, -25.98, 70
1491944116529, 58, -71, -25, -37.96, -25.16, 68
1491944116584, 55, -72, -25, -36.92, -25.06, 70
1491944116644, 59, -72, -25, -35.95, -26.26, 69
1491944116709, 64, -76, -25, -42.58, -25.64, 63
1491944116746, 36, -77, -25, -39.48, -25.28, 67
1491944116828, 70, -77, -25, -39.34, -24.78, 67
1491944116887, 51, -76, -25, -36.89, -25.57, 69
1491944116973, 85, -73, -26, -33.16, -27.61, 71
1491944117027, 51, -68, -26, -29.16, -27.44, 75
1491944117125, 98, -83, -28, -56.61, -29.89, 45
1491944117179, 52, -83, -28, -41.63, -29.06, 61
1491944117220, 33, -84, -28, -43.28, -28.52, 60
1491944117295, 74, -91, -29, -52.77, -30.67, 48
1491944117356, 60, -89, -29, -43.36, -29.71, 58
1491944117446, 81, -88, -28, -42.92, -27.10, 61
1491944117521, 74, -84, -28, -38.57, -28.36, 65
1491944117588, 59, -81, -27, -37.14, -26.06, 68
1491944117659, 61, -80, -26, -39.41, -25.19, 67
1491944117696, 36, -79, -25, -39.06, -25.17, 67
1491944117791, 94, -77, -24, -36.74, -23.28, 71
1491944117844, 42, -77, -24, -38.51, -23.81, 69
1491944117907, 62, -77, -23, -38.85, -23.71, 69
1491944117975, 66, -76, -23, -37.38, -23.22, 71
1491944118052, 75, -74, -23, -34.41, -22.44, 75
1491944118144, 91, -70, -23, -31.91, -23.02, 77
1491944118222, 76, -65, -23, -27.70, -23.15, 81
1491944118292, 67, -63, -23, -30.01, -23.89, 78
1491944118330, 38, -61, -24, -28.39, -25.22, 78
1491944118438, 107, -58, -24, -25.95, -25.60, 80
1491944118479, 40, -55, -25, -24.64, -25.48, 81
1491944118569, 89, -50, -25, -20.74, -24.98, 86
1491944118622, 53, -49, -25, -24.20, -25.33, 82
1491944118669, 46, -48, -25, -22.76, -25.60, 83
1491944118723, 53, -45, -25, -19.90, -26.43, 85
1491944118775, 51, -44, -25, -21.64, -25.99, 84
1491944118807, 31, -43, -26, -20.55, -26.20, 85
1491944118889, 82, -42, -24, -19.57, -23.61, 88
1491944118958, 68, -42, -23, -22.29, -23.07, 86
1491944119006, 30, -42, -24, -20.71, -24.66, 86
1491944119054, 47, -42, -24, -21.28, -24.56, 86
1491944119127, 72, -37, -26, -13.33, -28.80, 89
1491944119188, 60, -35, -26, -15.42, -27.14, 89
1491944119267, 68, -30, -27, -11.16, -29.10, 91
1491944119349, 70, -30, -28, -14.31, -28.82, 88
1491944119425, 74, -30, -30, -16.08, -32.85, 83
1491944119513, 86, -33, -31, -19.42, -32.48, 80
1491944119573, 58, -38, -32, -23.72, -32.71, 75
1491944119649, 74, -41, -32, -24.56, -33.21, 74
1491944119738, 88, -44, -32, -24.64, -33.00, 74
1491944119807, 67, -48, -31, -28.18, -31.10, 72
1491944119883, 74, -53, -30, -32.10, -28.77, 71
1491944119955, 69, -60, -29, -37.43, -28.18, 66
1491944120036, 81, -67, -28, -40.28, -27.97, 63
1491944120091, 50, -69, -29, -36.21, -29.40, 66
1491944120190, 84, -69, -29, -35.54, -29.03, 67
1491944120224, 33, -69, -28, -34.86, -28.77, 68
1491944120278, 53, -69, -29, -34.68, -29.18, 68
1491944120350, 71, -67, -29, -31.07, -29.83, 71
1491944120407, 56, -67, -28, -34.50, -26.73, 70
1491944120480, 73, -67, -26, -34.18, -25.14, 72
1491944120544, 63, -66, -26, -31.16, -25.94, 74
1491944120620, 76, -64, -26, -30.29, -26.21, 75
1491944120689, 68, -63, -26, -30.78, -26.69, 74
1491944120769, 80, -62, -26, -30.85, -26.13, 75
1491944120836, 66, -62, -24, -31.56, -23.44, 77
1491944120898, 61, -64, -23, -33.14, -22.02, 76
1491944120975, 76, -64, -22, -33.24, -21.76, 77
1491944121019, 43, -64, -22, -31.86, -23.12, 77
1491944121087, 68, -62, -22, -29.36, -22.45, 80
1491944121153, 66, -61, -23, -29.80, -23.37, 78
1491944121232, 78, -60, -22, -28.69, -22.89, 80
1491944121284, 52, -60, -23, -30.46, -23.09, 78
1491944121348, 63, -62, -22, -34.01, -22.55, 75
1491944121421, 72, -63, -22, -32.21, -21.91, 77
1491944121473, 51, -60, -22, -27.66, -22.56, 81
1491944121576, 102, -54, -26, -21.51, -30.86, 79
1491944121647, 70, -52, -22, -24.62, -18.68, 88
1491944121712, 65, -49, -21, -21.17, -21.27, 89
1491944121800, 87, -48, -21, -22.77, -20.67, 88
1491944121853, 51, -46, -20, -20.92, -19.64, 91
1491944121928, 75, -48, -18, -27.20, -15.71, 89
1491944121992, 61, -49, -17, -25.16, -15.92, 90
1491944122055, 63, -49, -16, -24.42, -15.27, 92
1491944122118, 54, -46, -12, -21.10, -8.50, 102
1491944122214, 96, -46, -11, -22.81, -10.48, 98
1491944122312, 97, -40, -9, -14.00, -7.37, 110
1491944122387, 74, -36, -7, -14.09, -5.59, 112
1491944122433, 38, -31, -6, -11.44, -5.40, 115
1491944122524, 90, -29, -5, -12.71, -3.70, 115
1491944122568, 44, -28, -4, -13.21, -4.36, 114
1491944122650, 82, -21, -3, -4.23, -3.28, 124
1491944122726, 75, -18, -3, -5.73, -3.81, 122
1491944122758, 30, -13, -3, -1.29, -3.37, 127
1491944122847, 89, -8, -3, 0.11, -2.54, 129
1491944122914, 66, -6, -3, -1.05, -3.07, 127
1491944122947, 32, -3, -3, 1.31, -3.35, 129
1491944123036, 89, 2, -2, 6.87, -2.15, 136
1491944123089, 52, 5, -2, 5.38, -2.88, 134
1491944123154, 64, 11, -2, 11.48, -2.65, 140
1491944123229, 67, 14, -2, 10.56, -2.80, 139
1491944123262, 32, 16, -3, 10.62, -3.51, 139
1491944123368, 106, 21, -3, 15.38, -3.11, 144
1491944123419, 50, 21, -3, 10.69, -3.12, 139
1491944123495, 75, 21, -3, 11.26, -3.08, 140
1491944123546, 50, 22, -3, 12.04, -3.11, 140
1491944123624, 77, 23, -3, 12.58, -3.22, 141
1491944123687, 62, 23, -3, 11.28, -3.01, 140
1491944123729, 42, 21, -2, 9.68, -2.86, 138
1491944123819, 67, 20, -2, 8.97, -2.98, 137
1491944123887, 66, 20, -2, 10.70, -2.64, 140
1491944123965, 77, 20, -2, 9.16, -2.66, 138
1491944124026, 52, 19, -2, 9.13, -2.91, 138
1491944124111, 85, 19, -2, 10.17, -3.18, 138
1491944124192, 79, 21, -3, 12.95, -3.64, 141
1491944124244, 51, 20, -3, 8.26, -3.20, 137
1491944124333, 88, 20, -3, 11.32, -3.15, 140
1491944124384, 50, 21, -3, 10.63, -3.35, 139
1491944124460, 76, 17, -3, 4.90, -2.83, 134
1491944124516, 55, 17, -3, 9.21, -3.45, 137
1491944124635, 119, 16, -3, 7.55, -3.41, 136
1491944124687, 50, 13, -2, 4.07, -2.53, 133
1491944124765, 77, 14, -2, 8.01, -2.46, 137
1491944124815, 48, 14, -2, 7.71, -2.81, 136
1491944124894, 77, 13, -2, 5.98, -3.24, 134
1491944124945, 50, 14, -2, 7.23, -2.66, 136
1491944125020, 74, 15, -2, 9.68, -2.23, 139
1491944125071, 49, 14, -2, 6.46, -2.41, 136
1491944125151, 79, 16, -2, 10.11, -2.99, 139
1491944125227, 76, 17, -2, 9.70, -2.85, 138
1491944125277, 48, 17, -2, 8.41, -2.24, 138
1491944125354, 75, 16, -2, 8.03, -2.91, 137
1491944125466, 103, 18, -2, 10.26, -2.85, 139
1491944125530, 64, 15, -3, 5.83, -3.25, 134
1491944125581, 51, 14, -2, 5.64, -2.57, 135
1491944125657, 75, 15, -3, 8.35, -3.68, 136
1491944125707, 49, 14, -3, 6.65, -3.89, 134
1491944125782, 74, 13, -3, 5.71, -2.88, 134
1491944125832, 48, 12, -2, 5.21, -2.15, 135
1491944125913, 80, 11, -2, 4.08, -2.99, 133
1491944125979, 66, 11, -2, 5.94, -3.03, 134
1491944126053, 72, 10, -2, 4.72, -1.81, 134
1491944126127, 74, 9, -2, 3.01, -1.88, 133
1491944126189, 57, 9, -1, 4.48, -1.58, 134
1491944126249, 59, 8, -1, 4.18, -1.34, 134
1491944126321, 71, 8, -1, 4.35, -1.55, 134
1491944126380, 58, 8, -1, 3.74, -1.74, 133
1491944126463, 78, 10, -1, 7.99, -1.85, 138
1491944126510, 47, 11, -1, 6.37, -2.02, 136
1491944126561, 50, 10, -1, 3.93, -1.85, 134
1491944126621, 59, 11, -1, 7.57, -1.64, 137
1491944126687, 66, 12, -1, 7.44, -2.13, 137
1491944126753, 65, 13, -1, 6.94, -1.64, 137
1491944126795, 42, 15, -1, 10.10, -2.02, 140
1491944126883, 87, 18, -2, 11.97, -3.47, 140
1491944126944, 60, 18, -2, 8.72, -2.38, 138
1491944126991, 46, 20, -2, 12.18, -3.39, 140
1491944127061, 69, 20, -2, 11.05, -2.95, 140
1491944127109, 47, 19, -2, 8.75, -2.98, 137
1491944127186, 76, 18, -2, 8.42, -2.65, 137
1491944127235, 49, 19, -2, 9.84, -3.03, 138
1491944127319, 83, 16, -2, 5.66, -2.87, 134
1491944127390, 69, 16, -2, 8.11, -2.98, 137
1491944127435, 44, 15, -2, 7.58, -2.88, 136
1491944127549, 113, 13, -2, 3.80, -2.65, 133
1491944127590, 39, 13, -2, 6.57, -2.76, 135
1491944127676, 77, 12, -2, 4.88, -1.85, 135
1491944127714, 36, 10, -2, 3.50, -2.60, 132
1491944127800, 78, 10, -2, 5.58, -2.40, 135
1491944127871, 70, 12, -2, 8.73, -3.08, 137
1491944127944, 72, 12, -2, 5.16, -2.52, 134
1491944127983, 37, 13, -2, 8.83, -2.99, 137
1491944128052, 66, 16, -3, 10.98, -3.62, 139
1491944128114, 60, 17, -3, 9.39, -3.06, 138
1491944128158, 43, 16, -2, 7.46, -2.51, 136
1491944128227, 68, 16, -2, 7.70, -2.08, 137
1491944128270, 43, 16, -2, 8.31, -1.88, 138
1491944128371, 100, 16, -1, 8.20, -1.54, 138
1491944128439, 66, 16, -1, 8.57, -1.98, 138
1491944128503, 63, 17, -1, 8.95, -1.88, 139
1491944128570, 66, 18, -2, 10.75, -2.49, 140
1491944128642, 71, 17, -2, 7.46, -2.08, 137
1491944128673, 30, 19, -2, 11.21, -3.10, 140
1491944128751, 78, 19, -2, 10.09, -2.99, 139
1491944128813, 61, 18, -2, 7.71, -2.44, 137
1491944128883, 69, 17, -2, 8.49, -3.02, 137
1491944128942, 59, 17, -2, 7.84, -2.92, 136
1491944129008, 63, 16, -2, 7.49, -2.26, 137
1491944129068, 58, 12, -2, 2.39, -2.59, 131
1491944129142, 74, 12, -2, 6.36, -2.61, 135
1491944129202, 57, 12, -2, 5.88, -2.65, 135
1491944129274, 69, 11, -2, 5.16, -2.36, 134
1491944129341, 67, 14, -2, 10.29, -2.87, 139
1491944129418, 76, 16, -2, 10.34, -2.91, 139
1491944129493, 74, 18, -2, 11.55, -3.20, 140
1491944129571, 78, 18, -2, 9.40, -2.74, 138
1491944129679, 107, 19, -3, 11.07, -3.30, 139
1491944129722, 43, 17, -3, 6.93, -3.76, 135
1491944129813, 82, 18, -3, 9.90, -3.91, 137
1491944129903, 89, 17, -3, 7.92, -3.80, 136
1491944129986, 82, 14, -4, 3.76, -5.80, 129
1491944130083, 96, 12, -6, 4.71, -7.98, 128
1491944130174, 90, 9, -8, 1.03, -10.74, 122
1491944130254, 78, 8, -11, 4.24, -13.97, 122
1491944130303, 47, 8, -12, 3.18, -14.73, 120
1491944130405, 102, 10, -17, 7.50, -22.23, 117
1491944130445, 38, 11, -18, 7.35, -19.87, 119
1491944130503, 53, 11, -19, 5.59, -19.79, 117
1491944130565, 59, 3, -19, -7.05, -20.44, 104
1491944130619, 54, 0, -20, -2.85, -21.14, 108
1491944130696, 65, -4, -21, -6.73, -22.39, 102
1491944130743, 46, -8, -23, -9.07, -24.64, 98
1491944130824, 80, -17, -26, -16.87, -30.73, 84
1491944130874, 50, -19, -27, -12.51, -27.83, 91
1491944130954, 79, -26, -28, -19.99, -28.83, 83
1491944131012, 58, -27, -28, -15.34, -28.14, 88
1491944131094, 81, -31, -27, -18.74, -27.18, 86
1491944131131, 36, -37, -25, -25.42, -23.05, 83
1491944131208, 76, -44, -23, -28.65, -22.05, 81
1491944131301, 92, -45, -24, -24.29, -24.36, 83
1491944131377, 76, -49, -24, -28.17, -24.14, 79
1491944131431, 52, -57, -23, -37.35, -23.91, 70
1491944131513, 81, -58, -28, -29.58, -33.23, 69
1491944131588, 73, -55, -30, -24.42, -32.37, 75
1491944131637, 48, -51, -32, -21.88, -35.15, 74
1491944131757, 119, -53, -33, -29.48, -33.36, 69
1491944131801, 44, -58, -32, -34.42, -31.04, 66
1491944131885, 80, -72, -30, -49.84, -29.23, 52
1491944131958, 71, -77, -29, -43.53, -28.21, 60
1491944132022, 64, -80, -28, -43.99, -26.96, 61
1491944132071, 40, -79, -24, -39.08, -20.72, 72
1491944132182, 111, -74, -23, -31.63, -22.52, 77
1491944132223, 40, -72, -22, -33.98, -22.22, 75
1491944132283, 59, -70, -21, -33.15, -19.26, 79
1491944132410, 126, -65, -23, -27.45, -25.00, 79
1491944132460, 50, -63, -24, -30.29, -26.08, 75
1491944132570, 109, -62, -26, -29.73, -27.98, 74
1491944132637, 67, -61, -26, -30.65, -27.61, 73
1491944132685, 47, -61, -28, -29.79, -29.92, 72
1491944132796, 110, -63, -28, -34.70, -28.09, 69
1491944132852, 56, -68, -27, -38.50, -25.87, 67
1491944132958, 105, -79, -23, -50.31, -20.03, 61
1491944133015, 57, -80, -22, -42.45, -22.21, 67
1491944133072, 56, -81, -22, -40.55, -22.03, 69
1491944133154, 81, -78, -22, -36.48, -23.22, 72
1491944133213, 58, -66, -24, -21.82, -26.06, 84
1491944133270, 52, -66, -24, -33.39, -24.45, 74
1491944133332, 60, -61, -26, -25.10, -28.26, 78
1491944133405, 73, -58, -25, -26.97, -24.89, 80
1491944133471, 64, -59, -26, -31.09, -28.18, 72
1491944133540, 68, -58, -27, -28.41, -28.17, 75
1491944133608, 67, -61, -26, -32.71, -25.22, 74
1491944133681, 71, -64, -26, -35.51, -26.82, 69
1491944133784, 101, -63, -27, -30.98, -29.23, 71
1491944133874, 89, -63, -27, -31.60, -27.43, 72
1491944133939, 60, -65, -29, -34.62, -30.95, 66
1491944134001, 57, -63, -28, -29.89, -28.41, 73
1491944134067, 61, -62, -27, -29.99, -27.09, 74
1491944134119, 44, -65, -27, -36.55, -26.27, 69
1491944134184, 54, -66, -26, -33.88, -26.70, 71
1491944134250, 66, -66, -25, -33.83, -24.41, 73
1491944134315, 64, -69, -23, -37.73, -20.34, 73
1491944134384, 68, -74, -20, -41.34, -18.39, 72
1491944134448, 63, -75, -19, -39.00, -18.67, 74
1491944134514, 62, -69, -18, -29.38, -16.58, 86
1491944134587, 69, -64, -18, -27.49, -18.53, 85
1491944134638, 49, -59, -18, -24.92, -18.74, 88
1491944134678, 38, -57, -18, -26.00, -18.15, 87
1491944134754, 76, -53, -18, -22.39, -17.89, 91
1491944134817, 62, -52, -18, -24.92, -19.56, 87
1491944134905, 88, -51, -19, -24.51, -20.39, 87
1491944134977, 71, -48, -21, -22.15, -23.24, 86
1491944135041, 61, -47, -22, -22.09, -23.34, 86
1491944135077, 35, -47, -22, -24.42, -23.53, 84
1491944135168, 90, -40, -27, -12.79, -32.68, 86
1491944135249, 79, -42, -20, -23.37, -13.38, 95
1491944135316, 66, -43, -20, -23.28, -19.70, 89
1491944135385, 67, -43, -20, -20.90, -19.95, 91
1491944135436, 50, -42, -20, -21.17, -20.03, 90
1491944135553, 116, -44, -16, -23.82, -12.65, 95
1491944135642, 88, -45, -13, -23.09, -10.32, 98
1491944135714, 70, -41, -9, -16.98, -6.09, 108
1491944135765, 50, -36, -7, -13.96, -5.49, 112
1491944135872, 107, -27, -5, -4.78, -3.50, 123
1491944135935, 63, -23, -4, -7.31, -3.59, 121
1491944136016, 79, -14, -3, 1.96, -2.14, 131
1491944136097, 81, -11, -3, -2.78, -3.91, 125
1491944136139, 37, -7, -3, 0.47, -3.40, 129
1491944136178, 38, -5, -2, -0.84, -2.28, 128
1491944136256, 78, -1, -2, 3.23, -1.72, 133
1491944136289, 32, 0, -2, 2.80, -1.77, 133
1491944136368, 79, 6, -2, 8.65, -2.32, 138
1491944136413, 44, 9, -2, 8.04, -1.93, 138
1491944136503, 85, 14, -2, 12.50, -2.31, 142
1491944136584, 81, 20, -2, 16.22, -2.56, 145
1491944136669, 84, 24, -2, 15.60, -2.51, 145
1491944136715, 46, 24, -2, 12.27, -2.93, 141
1491944136772, 55, 22, -2, 10.10, -1.72, 140
1491944136845, 71, 20, -1, 8.50, -1.62, 138
1491944136902, 55, 16, -1, 4.34, -0.63, 135
1491944136979, 75, 15, -1, 6.52, -1.64, 136
1491944137053, 73, 16, -2, 8.51, -2.61, 137
1491944137099, 45, 14, -2, 5.62, -2.26, 135
1491944137199, 98, 12, -1, 4.23, -1.52, 134
1491944137241, 41, 12, -1, 6.14, -1.89, 136
1491944137329, 83, 9, -1, 1.87, -1.41, 132
1491944137371, 40, 9, -1, 4.02, -1.58, 134
1491944137467, 92, 8, -1, 4.47, -1.74, 134
1491944137534, 65, 9, -1, 5.88, -1.81, 136
1491944137611, 76, 10, -1, 5.96, -1.66, 136
1491944137648, 35, 14, -1, 11.08, -2.03, 141
1491944137725, 76, 16, -2, 10.34, -2.48, 139
1491944137770, 44, 17, -2, 10.41, -2.42, 139
1491944137860, 89, 17, -2, 8.70, -1.95, 138
1491944137916, 54, 17, -2, 8.97, -2.30, 138
1491944138040, 124, 16, -2, 6.42, -2.33, 136
1491944138113, 72, 14, -2, 5.78, -2.22, 135
1491944138205, 90, 11, -2, 2.86, -2.10, 132
1491944138277, 71, 8, -1, 0.82, -1.51, 131
1491944138352, 73, 5, -1, 0.44, -1.52, 130
1491944138419, 57, 7, -1, 5.58, -1.93, 135
1491944138481, 53, 8, -1, 5.69, -2.03, 135
1491944138550, 66, 10, -1, 6.47, -1.73, 136
1491944138619, 68, 12, -2, 8.69, -2.44, 138
1491944138687, 58, 14, -2, 8.68, -2.39, 138
1491944138750, 63, 15, -2, 9.43, -2.26, 139
1491944138818, 60, 17, -2, 10.84, -3.29, 139
1491944138914, 87, 17, -2, 8.34, -2.89, 137
1491944138985, 71, 17, -3, 8.68, -3.20, 137
1491944139059, 61, 17, -3, 9.18, -3.16, 138
1491944139139, 80, 16, -2, 7.69, -2.29, 137
1491944139180, 40, 16, -2, 7.79, -2.69, 137
1491944139214, 33, 16, -2, 8.45, -2.68, 137
1491944139286, 67, 16, -2, 8.44, -2.56, 137
1491944139351, 64, 17, -2, 8.87, -2.84, 138
1491944139438, 86, 17, -2, 8.59, -2.76, 137
1491944139507, 67, 16, -2, 7.58, -2.05, 137
1491944139545, 36, 15, -2, 7.37, -2.49, 136
1491944139648, 102, 16, -2, 8.94, -2.52, 138
1491944139706, 57, 16, -2, 8.40, -3.10, 137
1491944139779, 72, 16, -2, 7.45, -2.95, 136
1491944139835, 55, 16, -2, 9.05, -2.80, 138
1491944139894, 54, 16, -2, 7.32, -2.91, 136
1491944139945, 50, 15, -2, 6.53, -2.18, 136
1491944139993, 47, 14, -2, 6.80, -2.19, 136
1491944140082, 78, 15, -2, 7.96, -2.89, 137
1491944140143, 60, 14, -2, 6.18, -2.59, 135
1491944140188, 44, 14, -2, 6.87, -2.52, 136
1491944140278, 89, 13, -2, 6.22, -2.40, 135
1491944140334, 56, 11, -2, 4.36, -2.25, 134
1491944140401, 65, 10, -2, 4.00, -1.78, 134
1491944140461, 58, 11, -2, 6.08, -2.56, 135
1491944140518, 46, 9, -1, 3.88, -1.65, 134
1491944140578, 59, 9, -2, 4.18, -2.90, 133
1491944140642, 61, 7, -2, 1.85, -1.62, 132
1491944140688, 45, 6, -1, 2.88, -1.51, 133
1491944140783, 93, 5, -1, 0.59, -0.93, 131
1491944140853, 69, 6, -1, 4.62, -1.56, 135
1491944140940, 71, 7, -1, 5.00, -1.74, 135
1491944141013, 72, 8, -1, 5.13, -1.76, 135
1491944141085, 70, 10, -1, 7.57, -2.31, 137
1491944141181, 93, 12, -1, 7.85, -1.88, 137
1491944141269, 80, 14, -1, 10.12, -1.68, 140
1491944141319, 50, 18, -2, 13.41, -2.92, 142
1491944141411, 81, 20, -2, 12.40, -2.96, 141
1491944141480, 68, 22, -3, 12.95, -3.55, 141
1491944141560, 79, 21, -3, 9.53, -3.06, 138
1491944141596, 27, 19, -2, 7.36, -2.72, 136
1491944141642, 45, 19, -2, 9.59, -2.90, 138
1491944141730, 87, 14, -2, 3.18, -2.06, 133
1491944141780, 50, 13, -2, 5.39, -2.72, 134
1491944141875, 94, 10, -2, 2.25, -1.68, 132
1491944141940, 64, 10, -2, 5.63, -2.07, 135
1491944142020, 79, 10, -2, 5.35, -3.04, 134
1491944142078, 57, 11, -2, 5.87, -2.94, 134
1491944142148, 70, 12, -3, 8.20, -3.42, 136
1491944142239, 89, 14, -2, 9.14, -2.52, 138
1491944142280, 39, 16, -3, 10.31, -3.41, 138
1491944142359, 77, 18, -3, 10.72, -3.58, 139
1491944142412, 52, 18, -3, 9.08, -3.87, 137
1491944142467, 54, 18, -3, 10.05, -3.80, 138
1491944142538, 70, 20, -4, 12.02, -4.90, 139
1491944142606, 67, 20, -4, 10.22, -4.79, 137
1491944142663, 56, 16, -6, 4.93, -8.54, 128
1491944142724, 59, 16, -8, 8.51, -10.39, 130
1491944142804, 71, 12, -13, 2.00, -19.23, 114
1491944142878, 73, 8, -16, -0.02, -18.50, 113
1491944142921, 43, 3, -18, -3.02, -20.02, 108
1491944143006, 84, 2, -20, -0.38, -21.99, 109
1491944143079, 72, 2, -21, 1.13, -23.23, 109
1491944143118, 37, 0, -23, -1.54, -24.94, 105
1491944143260, 141, -5, -25, -8.50, -26.97, 96
1491944143334, 73, -10, -25, -10.72, -25.03, 96
1491944143415, 80, -22, -26, -23.40, -28.05, 80
1491944143482, 66, -30, -26, -23.66, -26.13, 82
1491944143550, 67, -37, -27, -25.31, -27.69, 78
1491944143617, 66, -40, -27, -23.01, -28.93, 80
1491944143665, 46, -49, -29, -33.97, -30.83, 67
1491944143708, 42, -52, -28, -29.23, -28.57, 74
1491944143805, 96, -59, -28, -36.50, -28.02, 67
1491944143862, 55, -62, -28, -34.13, -28.41, 69
1491944143896, 33, -64, -28, -34.37, -28.21, 69
1491944143973, 76, -65, -27, -34.16, -25.92, 71
1491944144066, 88, -69, -26, -37.81, -26.07, 68
1491944144149, 77, -70, -26, -36.36, -26.85, 68
1491944144196, 47, -67, -26, -30.97, -26.05, 74
1491944144311, 114, -67, -26, -34.31, -25.80, 71
1491944144374, 62, -68, -26, -34.49, -26.20, 71
1491944144408, 34, -69, -25, -36.22, -25.02, 70
1491944144510, 101, -69, -25, -35.19, -25.59, 71
1491944144548, 38, -74, -25, -41.57, -25.48, 64
1491944144611, 62, -75, -26, -39.54, -27.08, 65
1491944144672, 61, -76, -25, -38.38, -25.13, 68
1491944144765, 92, -75, -25, -36.64, -24.84, 70
